timestamp_sec,rms,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,energy_entropy,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,file,label
1.2000000000000002,0.12708345,0.05,1111.8988425114878,1357.7913102399984,1742.0361328125,9.91994,-181.63533,169.77829,-31.9902,-3.8151906,-13.917723,2.9917057,-30.236856,-12.256247,-19.899883,4.4501405,4.8618484,1.1539263,-9.62002,casahogar.wav,V
1.3,0.05085195,0.04990234375,1293.4323663644395,1410.876784085309,2131.787109375,8.494348,-254.51868,175.35419,-45.269775,8.903467,3.8751514,-10.396856,-13.859465,-8.790449,0.33197108,23.216154,2.5870724,-2.8737667,-3.5725276,casahogar.wav,V
1.4,0.0011491601,0.04033203125,1280.2787986828985,1718.895498041736,2586.1376953125,9.930052,-572.254,153.87788,-11.324156,26.63744,-2.3165135,11.7025585,-6.541701,-1.6634791,-4.897954,16.573792,9.379911,1.1346077,-4.521605,casahogar.wav,V
1.5,0.0024053366,0.08681640625,2466.863062241296,2283.51901739252,5012.9296875,8.373295,-523.8594,82.27458,1.2732308,58.183388,12.691656,9.051527,-22.806229,21.725574,-18.805721,15.530833,-4.8891354,9.814525,-0.3020871,casahogar.wav,U
1.6,0.057218917,0.05009765625,1488.4095129343962,1959.814003632532,3460.3857421875,9.922377,-289.99313,111.28383,2.4647782,71.458115,19.748674,-8.954611,-19.58215,2.8777344,-30.621515,1.9666733,-30.516424,-5.5577517,-0.64443433,casahogar.wav,V
1.7000000000000002,0.046863843,0.17890625,3519.92617015114,2354.1660581246424,5727.83203125,9.801911,-267.8593,40.87687,45.206585,51.412056,2.2696228,33.814087,-33.04851,10.5135975,-11.818905,-5.920774,-20.410864,-0.17908387,-9.636995,casahogar.wav,U
1.8,0.03646808,0.16015625,3083.3990726498105,2059.423867430971,5038.76953125,9.10574,-229.48836,90.32893,10.748919,15.434061,-18.493313,20.085402,-35.777588,-1.9579496,-20.858746,9.823882,0.58077127,5.4889436,-10.877865,casahogar.wav,U
1.9,0.06735959,0.02822265625,994.7960136452028,1477.511716632363,1683.896484375,10.088621,-233.97945,171.12221,-6.8840003,16.586014,-3.9888263,-1.6103379,-8.962397,-9.834569,-22.028118,-1.0398569,8.80931,2.3906834,-13.44707,casahogar.wav,V
2.0,0.053808738,0.0208984375,800.4350915953892,1265.3807485128125,1382.431640625,9.752587,-323.3563,190.60486,1.4215122,19.329395,19.63538,-4.381135,0.6429531,1.7925789,-30.668583,-13.456213,-6.7798715,-2.0737438,-1.1476138,casahogar.wav,V
2.1,0.019334162,0.03232421875,1363.7314596139938,1770.3228590546337,2433.251953125,8.076165,-377.716,147.55727,-17.171146,32.999573,25.08728,1.8851483,-12.950346,-3.2467694,-13.135882,1.0106151,-19.50882,9.5813,-9.643848,casahogar.wav,V
2.2,0.048210077,0.0134765625,915.876748824244,1642.000145687193,2127.48046875,9.906265,-352.93295,129.94144,19.39584,80.40552,24.513605,-7.454915,5.262655,10.562677,-20.239647,-1.6306436,-20.290113,-0.34810963,-5.4082346,casahogar.wav,V
2.3000000000000003,0.060120147,0.02373046875,1265.9664616009354,1855.406240288547,2810.0830078125,9.93111,-266.9257,127.271095,2.6116357,58.590088,2.910891,-9.620923,-18.97714,9.3588,-17.992056,0.60897505,-9.499294,0.3547793,0.40180284,casahogar.wav,V
2.4000000000000004,0.069692254,0.027734375,1020.5083033845442,1524.7270618200043,1580.537109375,9.95666,-243.52988,177.748,0.10984383,-5.266079,-6.6762514,-2.4356446,-3.033258,-1.3967836,-14.724138,-3.0844111,5.308176,7.0088663,-1.6173643,casahogar.wav,V
2.5,0.06671281,0.0146484375,1074.9211888468158,1786.5705238421313,1888.4619140625,10.114315,-256.8549,155.39688,8.439954,16.171833,5.4939003,-4.708621,-17.144493,0.6736682,-1.9238217,-2.8157105,-0.28204957,-1.9945982,-4.094411,casahogar.wav,V
2.6,0.05105306,0.03173828125,986.3080101637244,1449.0370269858824,1440.5712890625,9.256147,-324.7351,182.59056,16.376827,14.054161,-15.298863,-23.950874,-21.796148,1.8672835,0.3662154,4.8141184,0.60494006,1.2139599,0.8073963,casahogar.wav,V
2.7,0.001322226,0.0232421875,1034.235118365625,1799.9642841800955,1884.1552734375,10.16807,-611.974,150.86331,28.369736,38.669716,-5.5180044,-0.7073616,-2.121797,6.9507475,-1.788558,14.165033,4.133911,4.1690545,-0.72565675,casahogar.wav,V
2.8000000000000003,0.012341044,0.0228515625,1103.722059432615,1816.2275483771048,2011.201171875,7.792295,-490.82047,149.16118,34.817894,29.023397,-3.0573146,-15.894925,-5.1820993,3.2197068,-6.035,2.2033117,7.4096565,-2.057645,-5.040109,casahogar.wav,V
2.9000000000000004,0.07733602,0.0244140625,855.0001760161291,1405.5547753628607,1121.8798828125,10.147675,-280.62268,181.05351,33.280926,17.773054,-18.12472,-28.823215,-12.854073,1.1558943,-9.177577,-8.159252,-4.039022,-6.0529337,-8.77923,casahogar.wav,V
3.0,0.08568264,0.025390625,992.2389273379353,1328.6585464706247,1546.083984375,9.977939,-231.29228,183.9903,-24.674118,14.491655,-17.621258,0.8046994,-5.1650867,-7.4949045,-29.98468,-6.9839907,1.5385983,14.01241,4.581399,casahogar.wav,V
3.1,0.08729067,0.041015625,1120.3645341893096,1191.8098759940087,1701.123046875,9.792179,-189.40416,187.47427,-53.308575,4.008409,-18.514532,14.851221,-31.196035,-5.7842712,-7.0687904,23.091637,6.211074,16.153563,-7.912805,casahogar.wav,V
3.2,0.030616904,0.0443359375,1212.4660928036224,1520.0240595323908,2157.626953125,9.256199,-259.18765,166.11569,-35.74476,18.917423,1.9606631,18.412523,-5.6273084,6.17263,-7.4720902,20.028605,13.7775755,12.070662,-4.1496134,casahogar.wav,V
3.3000000000000003,0.07313548,0.0123046875,469.65105156003057,945.0113517286528,921.62109375,9.29816,-347.1468,204.0354,-8.051134,24.43782,30.42627,30.00083,27.61912,7.608551,1.7853138,10.994326,13.190086,6.749879,3.9416173,casahogar.wav,V
3.4000000000000004,0.011629598,0.005859375,757.869216710386,1680.700761038412,1154.1796875,10.30754,-510.35864,139.25455,42.48609,45.21534,21.94685,18.30719,17.563868,21.360575,9.362493,14.475278,9.20868,6.746634,-1.6295135,casahogar.wav,V
3.5,0.006697113,0.00634765625,598.3063060074886,1556.9804021910602,695.5224609375,9.974117,-597.00256,141.15837,44.354042,43.821136,16.49378,18.600584,12.975687,21.62096,3.4640534,12.241134,9.068201,8.20958,5.1222925,casahogar.wav,V
3.6,0.0020117625,0.017578125,1112.645320907989,1937.9898236265767,2506.46484375,9.266632,-592.6165,136.16336,27.164743,50.292595,0.5237719,9.025244,-9.477597,21.407497,-2.025224,9.81971,0.8037772,9.974844,3.86596,casahogar.wav,V
3.7,0.0015912445,0.03388671875,1978.0207838887,2426.196062755761,4816.9775390625,9.21261,-521.4269,115.05066,2.9083724,38.615295,-2.2294552,21.714249,-18.998266,8.94559,-2.947347,14.009155,-9.053816,13.249883,-4.507681,casahogar.wav,V
3.8,0.0011353185,0.0271484375,1667.0458306590665,2380.456738170581,4123.6083984375,9.126351,-579.5198,117.99467,21.79298,40.84858,7.1681414,17.899897,-8.064127,7.5020447,-2.862173,10.431137,-1.966444,0.60183716,-3.9515743,casahogar.wav,V
3.9,0.0013773678,0.017578125,1305.484095793927,2133.8047072577688,3003.8818359375,9.504364,-590.9624,129.3815,25.921326,40.955334,1.8236557,15.426356,-1.1902349,10.357872,3.913332,6.1451173,3.2478352,9.024165,-1.2594995,casahogar.wav,V
4.0,0.0013895144,0.0134765625,1158.9551688629151,2098.794651829033,2484.931640625,9.866016,-616.42,129.81595,35.367493,41.4721,5.9190865,17.402752,2.4273593,12.513307,1.8923153,8.679384,4.0250025,9.492691,-3.8852158,casahogar.wav,V
4.1000000000000005,0.0010225034,0.012890625,1296.6468846385176,2167.6907521283924,2902.67578125,9.976355,-627.4619,130.54123,30.198193,37.546696,3.502938,15.932538,4.6992464,9.426129,3.0962212,6.7218256,-0.7885643,4.517204,-2.4482415,casahogar.wav,V
4.2,0.0007770845,0.0173828125,1124.0522266577382,1952.4794739073704,2433.251953125,10.173975,-661.2638,139.25174,30.309052,43.981495,-0.8348543,14.86436,-1.6619278,12.161479,-4.8983927,8.777557,-1.5779946,1.8816116,-6.3855085,casahogar.wav,S
4.3,0.0009841298,0.0265625,1149.076001689929,1919.466433871977,2588.291015625,10.09946,-638.245,138.38873,19.113773,42.85105,7.9546976,11.958348,1.6042225,15.107028,-2.4534562,7.5342803,5.2577996,3.2926857,-2.7468505,casahogar.wav,S
4.4,0.0012397972,0.00830078125,1033.9086785031325,1970.0244873603056,2043.5009765625,10.173619,-645.15515,135.83333,33.67318,39.1273,3.8734589,13.321164,5.343061,14.264356,4.093417,9.850497,2.338322,5.9405456,-2.1143014,casahogar.wav,V
4.5,0.0011355755,0.01552734375,1156.461346986129,2050.322603878966,2594.7509765625,10.350419,-643.53156,133.3518,29.877956,39.481236,-0.22722283,18.154613,6.3110785,9.890933,2.452565,11.629696,1.5819046,10.688921,3.506124,casahogar.wav,V
4.6000000000000005,0.0006988059,0.03388671875,1217.615900477129,1912.2873919121496,2915.595703125,9.786894,-641.3102,141.83109,19.819616,45.579113,-12.040178,7.4138937,4.4503236,15.126303,-6.689351,8.07675,2.1397524,-2.1953597,-7.4099364,casahogar.wav,S
0.0,0.0012155231,0.0294921875,1815.818868695093,2629.572797555533,5127.0556640625,10.045767,-599.8252,105.59192,36.45719,36.99031,5.3219404,27.508764,-6.9561567,12.888629,-7.9597282,9.615554,-0.60081416,13.213971,-4.2443438,escuela.wav,V
0.1,0.001691406,0.0099609375,1229.2922219136267,2206.8464672837144,2680.8837890625,10.358259,-603.0924,126.78188,31.896526,33.117744,10.009012,22.741282,3.1645942,17.516947,-1.8497684,8.414823,-0.9701945,7.273449,0.037692785,escuela.wav,V
0.2,0.0018815987,0.035546875,2626.4735053932445,2760.7771119008125,6261.85546875,9.9487705,-505.3321,92.58316,17.140755,31.47882,-9.890144,34.56966,-19.842743,19.093182,-15.375666,19.426937,-6.9288306,13.571925,1.0808971,escuela.wav,V
0.3,0.0019380797,0.02451171875,1581.5265133460402,2428.425885810984,4364.7802734375,10.264694,-564.2728,115.43123,24.492306,34.9432,7.0079184,26.805676,-15.5505905,17.21567,-5.834539,19.591328,-2.873639,12.693705,1.852375,escuela.wav,V
0.4,0.001869813,0.02265625,1591.370263999031,2143.290849226546,3481.9189453125,9.636618,-526.1097,120.85696,-0.7983931,45.606117,19.033373,20.201784,-14.261668,9.414274,-9.801184,25.965118,3.863559,7.819342,-5.853079,escuela.wav,V
0.5,0.0014684148,0.017578125,1945.9003147116248,2167.6326600455723,3957.802734375,10.06375,-577.15784,106.70662,3.382728,54.566254,4.255691,31.662003,-14.115207,12.665845,-2.0301063,16.279404,3.5125966,2.9063501,7.4547243,escuela.wav,V
0.6000000000000001,0.0014869437,0.0150390625,941.3988961115722,1813.8705900650411,1742.0361328125,10.255332,-637.8895,144.99297,28.344532,41.129433,11.795435,12.929304,-6.9723473,24.25785,-2.8448997,11.661084,8.241158,14.981961,2.335937,escuela.wav,V
0.7000000000000001,0.120849036,0.0314453125,1598.205943502007,1835.1602957436776,3257.9736328125,10.057232,-177.85632,120.765274,-24.838198,68.23433,6.044075,-33.43663,-27.386362,6.9976525,-43.231712,7.949692,-35.11169,-1.1088359,5.252809,escuela.wav,V
0.8,0.10574536,0.04306640625,1358.9655551739972,1781.192366679384,3227.8271484375,9.904259,-204.63802,127.745285,-11.279445,63.638683,11.244984,-11.319181,-5.668801,-12.98757,-32.26287,21.89733,-10.846529,-19.98223,5.5202475,escuela.wav,V
0.9,0.10816674,0.0353515625,1281.6328037767523,1527.1183866103993,2461.2451171875,9.962077,-164.97849,161.97002,-39.727783,19.30067,4.4887333,0.8872692,-5.494533,-0.8922771,-27.40247,15.571956,-1.6224747,-8.997118,-0.5323407,escuela.wav,V
1.0,0.090608105,0.037109375,1187.386907559801,1450.0704701684626,2282.51953125,9.978231,-196.54477,166.23547,-41.329113,28.779541,9.914161,6.310611,-7.2377152,9.799047,-34.34802,13.595785,-5.2003384,-3.7271392,2.366502,escuela.wav,V
1.1,0.07247501,0.023046875,913.752332067303,1457.1058326696482,2200.693359375,10.031757,-284.25256,157.0845,-1.5526693,64.28287,8.433815,2.2575626,-6.719892,-1.6188128,-22.776066,13.16138,-6.2979956,-12.191043,8.785239,escuela.wav,V
1.2000000000000002,0.08158402,0.03740234375,1588.6646644905477,1689.2411158232142,3118.0078125,10.108541,-191.699,131.10062,-36.427437,61.677086,14.080484,-20.779123,-17.928741,6.1107593,-28.34505,21.19872,-16.2341,-4.3977914,6.9311523,escuela.wav,V
1.3,0.07972831,0.02939453125,1267.066363344694,1685.2234954472035,2525.8447265625,10.113309,-205.54143,147.4936,-20.837145,25.566679,-2.343637,5.2077203,-14.862501,-6.7588363,-29.566547,18.96539,1.7466345,-2.5741978,-3.851643,escuela.wav,V
1.4,0.07154963,0.01982421875,962.3029282209612,1238.110765650721,1707.5830078125,10.094217,-234.62,189.7381,-33.105995,21.543499,10.928414,6.874343,-21.407867,-1.3497568,-43.17686,3.243341,-0.7874781,-8.523284,13.113359,escuela.wav,V
1.5,0.05462687,0.0166015625,799.861767280019,1140.6694613481518,1515.9375,9.296389,-330.27576,188.50357,-16.439634,29.59353,36.829144,1.6285269,-19.141453,-8.68383,-28.58964,6.410084,-9.643084,1.3961933,2.7556179,escuela.wav,V
1.6,0.053473633,0.02109375,974.964073404592,1352.343957855585,1912.1484375,9.687805,-264.1098,188.9127,-24.436522,28.432877,33.803772,-1.1329685,-25.490002,-0.6034756,-32.34913,11.094312,-6.932889,12.027054,-4.5724897,escuela.wav,V
1.7000000000000002,0.016309725,0.02421875,1186.9843063581225,1910.6573589504587,2103.7939453125,5.1702423,-372.3745,149.83858,10.475804,15.818532,9.115521,4.5708313,-6.843824,4.6599646,-2.4431753,-0.16558513,-0.04660387,5.476756,-0.6824981,escuela.wav,V
1.8,0.14430372,0.040234375,1115.4568134796878,1202.4637873190566,1535.3173828125,9.894749,-151.67686,191.6374,-44.263756,-19.230003,-4.913377,-8.08026,-7.4333014,-10.167486,-23.23934,11.0158615,3.226729,17.481716,1.1534365,escuela.wav,V
1.9,0.09900953,0.02998046875,1068.0431275244682,1482.415938182811,1584.84375,10.078653,-203.75424,172.08086,-10.210766,5.7900352,-7.667193,-5.9258657,3.341558,-8.275695,-48.393173,-3.562141,-0.98879564,-3.2558684,-3.9345124,escuela.wav,V
2.0,0.029462006,0.02724609375,881.5875823992901,1477.0584504760334,1078.8134765625,8.611353,-411.2841,167.10565,41.815624,8.977963,-15.15298,-9.062213,-2.1468341,4.0580006,-18.525896,-8.845297,-8.505014,-4.1313214,3.46036,escuela.wav,V
2.1,0.031876817,0.01884765625,1472.8713357115769,2243.480997008746,3438.8525390625,9.570788,-394.4476,101.53697,26.75744,79.620285,24.866814,1.769228,-3.4225757,21.48808,-30.902317,10.749772,-24.335999,9.952707,-7.9602838,escuela.wav,V
2.2,0.026692789,0.23837890625,3770.503136369431,2710.321579267009,6914.3115234375,9.354355,-257.65894,42.433937,37.13906,63.01825,-12.097363,44.296844,-29.886225,23.83154,-15.787466,13.975908,-5.8826385,9.621229,-16.094833,escuela.wav,U
2.3000000000000003,0.083668604,0.0302734375,983.7223265260308,1349.8615502754717,1546.083984375,10.08812,-216.29147,175.0885,-16.39433,24.08667,-8.484695,10.082198,-12.555333,-9.427689,-35.082085,4.271527,12.079252,21.726633,-8.337508,escuela.wav,V
2.4000000000000004,0.06673574,0.02646484375,956.3802740596196,1306.4449683168946,1817.40234375,10.088213,-258.99826,182.00143,-17.453884,34.770985,9.749143,-13.9207325,3.0791318,10.418273,-41.737846,4.3954268,-15.762697,1.3865726,10.310887,escuela.wav,V
2.5,0.07008572,0.03681640625,824.1712039981527,1119.1720432192385,1048.6669921875,9.682786,-285.2019,205.06082,23.584148,16.89859,-35.16306,-33.759766,-15.4684925,12.963964,-9.5577755,-10.576148,-8.6853485,0.54525197,-5.13159,escuela.wav,V
2.6,0.08656316,0.0326171875,1117.6250367782095,1396.2492679499037,1593.45703125,9.97476,-198.5682,174.4711,-26.763355,7.3284025,-17.232714,5.346716,-7.5798683,-9.668932,-30.129559,8.389467,4.1219893,15.804373,-2.1403022,escuela.wav,V
2.7,0.071604356,0.0365234375,1222.901630935943,1450.0347253945583,2136.09375,9.183159,-225.98074,168.87935,-36.938366,20.867905,3.9721591,-0.75796425,-20.331038,-13.3404255,-15.113111,27.885305,-5.3240995,7.921014,-2.8786132,escuela.wav,V
2.8000000000000003,0.046999715,0.0466796875,1404.715633918795,1569.8996388988294,2364.345703125,8.811922,-275.11148,161.23401,-40.343258,11.499174,-9.419025,16.381079,-21.913462,-14.622404,-10.379774,24.584818,-11.9857435,14.988568,0.46139926,escuela.wav,V
2.9000000000000004,0.060418446,0.0404296875,1678.371242594309,1872.837267792207,3260.126953125,9.593519,-207.77275,142.42801,-15.887752,14.580244,-15.037088,28.6294,-33.823555,1.509031,-14.448117,20.678488,9.303436,18.571587,-11.982803,escuela.wav,V
3.0,0.037514005,0.04580078125,1793.2822643751467,2046.1989179553368,3589.5849609375,9.43564,-238.65158,135.84256,-3.744936,18.21784,-12.173712,27.217709,-23.894934,4.3823233,-20.800358,12.857434,8.185965,19.286901,-15.466372,escuela.wav,V
3.1,0.020210078,0.05634765625,1416.618246110825,1692.5601594600346,2312.666015625,8.862973,-323.1028,156.71571,-35.359722,0.62799644,8.815996,22.983082,-8.1111965,18.026535,-19.054403,28.52567,0.36698562,10.274671,-3.3076382,escuela.wav,V
3.2,0.0036522993,0.03984375,1076.843540507431,1355.907709387317,1608.5302734375,10.217247,-485.06232,180.94186,-31.529715,-3.7099495,-14.178688,28.819836,-0.42841306,20.240898,-4.4493365,22.080875,10.080716,9.956733,-2.0258436,escuela.wav,V
3.3000000000000003,0.0055518704,0.00791015625,654.2698558554246,1360.0026592246072,1035.7470703125,9.520063,-567.6978,171.24857,13.35611,21.87541,0.9332005,23.6003,5.3312817,22.222883,5.913452,22.886099,15.801132,14.019308,4.727193,escuela.wav,V
3.4000000000000004,0.0008772911,0.026953125,1041.7470641941854,1862.2576792584905,1681.7431640625,10.061253,-635.2612,153.93933,31.325308,25.947744,0.036028862,13.746341,-6.452863,10.682623,-4.0449524,9.511049,1.4146078,1.4681742,-2.1232514,escuela.wav,S
3.5,0.0011068635,0.0203125,1138.1749887271394,2049.0398356633305,2153.3203125,9.916159,-631.98627,141.80026,36.29876,27.759851,0.6669976,13.308344,-4.872032,13.863116,-1.286982,6.595614,2.421833,5.4703584,1.372023,escuela.wav,V
3.6,0.0019468159,0.0259765625,1953.5077130154184,2358.732319131864,4853.583984375,8.164515,-498.5045,122.85448,-0.3156088,21.515717,-8.492647,22.906944,-23.001278,10.646092,2.1739068,9.583875,-4.114591,7.0913916,1.1837556,escuela.wav,V
3.7,0.0026261345,0.00634765625,1061.390319898392,1842.6480325062184,2263.1396484375,10.1826725,-578.4532,144.27261,18.853664,34.987823,-1.9032272,32.68802,6.54467,20.164404,-4.5370436,11.879433,0.62102205,4.162629,2.4794629,escuela.wav,V
3.8,0.0019900738,0.0078125,785.8756488532002,1703.060851333099,1145.56640625,10.358384,-639.3893,149.02896,37.366688,31.314386,7.983351,23.632355,1.9350973,12.720894,-4.2542796,11.616102,9.160435,10.718424,3.3978057,escuela.wav,V
3.9,0.0019115973,0.0126953125,669.1557743756425,1564.2139687962876,813.955078125,10.278175,-655.0513,157.79654,40.932945,29.753513,8.114469,24.207743,-0.6650602,16.082203,1.5646352,15.022392,5.885062,8.656898,0.96838504,escuela.wav,V
4.0,0.0016737751,0.01669921875,902.503351122157,1786.497003404548,1440.5712890625,10.150496,-621.78564,150.15393,34.607178,31.613657,7.8619065,25.688824,-2.360923,11.027173,-8.935539,4.7455034,0.12670593,7.368228,4.7629547,escuela.wav,V
4.1000000000000005,0.0011566909,0.02314453125,1145.5439285181544,1963.0540692107484,2215.7666015625,9.9851055,-611.262,144.48694,21.51486,30.455206,4.4526725,25.3524,-6.3821187,5.14245,-7.862628,8.274792,-0.038609505,8.608541,1.5009407,escuela.wav,V
4.2,0.0015674025,0.01875,1080.1547834278244,1821.063195457205,2032.734375,9.999273,-588.6616,155.34421,14.287394,23.98434,1.2916012,21.471981,2.5243433,12.435397,-5.634105,5.3254347,2.1754963,5.212715,-1.2041795,escuela.wav,V
0.0,0.0011189125,0.00771484375,836.2986886486284,1803.0939785219284,1083.1201171875,10.009454,-692.97235,151.76346,46.758003,26.232016,3.4848552,9.640613,-0.20609598,11.447863,2.3189158,7.444346,4.753063,8.371824,6.2946577,lacasaesgrande.wav,V
0.1,0.001664258,0.0078125,1128.3377779957332,2145.6195682699254,2472.01171875,10.429556,-622.9498,132.45258,42.003624,32.231255,12.283384,21.900158,0.70585215,13.541178,-7.0409126,5.089453,1.0718114,9.565651,2.410861,lacasaesgrande.wav,V
0.2,0.0018217178,0.0072265625,942.71851019958,1897.11261272408,1563.310546875,10.394674,-623.63965,144.37971,34.809574,32.81315,12.735964,12.796934,-4.413886,10.157148,2.1568184,10.419456,7.212695,7.5524855,4.9549837,lacasaesgrande.wav,V
0.3,0.0018586837,0.0109375,940.5749160496388,1798.7489594852195,1537.470703125,10.431396,-607.93225,152.60715,31.980188,35.370235,6.734105,7.3552084,-8.899328,12.5761,1.3916318,10.189038,4.674654,8.090668,1.1227207,lacasaesgrande.wav,V
0.4,0.0017997355,0.0078125,994.4594290976992,1792.3713869991964,1826.015625,10.339888,-603.9164,147.93942,22.980778,38.426857,2.6318042,7.1769943,-13.211591,11.764334,-5.149913,19.111683,10.166216,11.909653,3.5936112,lacasaesgrande.wav,V
0.5,0.0020927119,0.01650390625,1075.4354877535848,1883.4286892069497,2116.7138671875,10.207654,-575.8678,142.60934,18.844524,38.25434,3.5274422,11.97011,-14.621956,12.709551,6.568761,12.7763,5.743806,10.898781,6.5113587,lacasaesgrande.wav,V
0.6000000000000001,0.0023686774,0.0205078125,1208.8352320595354,1836.5979049302607,2478.4716796875,10.268232,-533.6853,144.57185,1.4883976,40.46949,3.2243354,13.377737,-22.46143,9.367156,5.994258,12.962664,7.793195,9.976578,2.9792373,lacasaesgrande.wav,V
0.7000000000000001,0.0023453448,0.0138671875,1197.4180253626714,1862.1077609431295,2413.8720703125,10.426376,-547.121,141.01085,-1.1970055,37.704567,9.775724,22.524576,-15.360501,6.672905,9.844358,8.5491495,2.836043,10.706839,7.4527283,lacasaesgrande.wav,V
0.8,0.0025163915,0.0328125,1951.4740406984288,2033.8377558519849,3652.03125,9.515784,-473.9444,113.23623,-26.001617,59.662193,5.281901,17.48507,-13.130064,7.2002435,-5.4427805,14.528067,-4.617753,6.6360297,0.1944818,lacasaesgrande.wav,V
0.9,0.00229543,0.06083984375,2033.9947156003373,2009.4316806408276,4164.521484375,10.060734,-467.96558,110.653885,-36.930073,54.036407,-2.234055,17.11479,-22.599562,9.799898,0.65959704,11.815837,-7.071378,14.580294,-2.9098892,lacasaesgrande.wav,U
1.0,0.0020802051,0.02646484375,1310.89876239339,1828.2078703517875,2652.890625,10.321838,-542.58093,138.85596,-11.911561,41.45707,7.3923655,15.47703,-9.636086,9.286978,-3.541428,7.314166,4.864621,9.876587,1.8543686,lacasaesgrande.wav,V
1.1,0.0020137224,0.01552734375,2117.820353121485,2464.43018572734,4702.8515625,10.356014,-547.99414,99.71426,14.821765,44.869377,13.172449,25.838861,-22.323967,25.36636,-13.384104,2.745325,2.6497009,14.595169,-1.3072863,lacasaesgrande.wav,V
1.2000000000000002,0.0018423715,0.00703125,1134.4143310744237,2071.4459197323517,2291.1328125,10.330272,-599.29785,135.56328,27.47937,32.022217,9.085469,14.6943865,2.6963453,9.355281,-4.5172253,4.7908735,2.5358624,6.956501,1.8625576,lacasaesgrande.wav,V
1.3,0.0017852472,0.01044921875,1021.1628728001996,1946.024064873315,1903.53515625,10.23908,-614.3719,141.14926,29.769323,34.445957,13.129229,18.14049,-2.7095237,7.1953316,-5.2356935,5.7236137,2.9976094,5.2412524,3.7277527,lacasaesgrande.wav,V
